"Nanti kita lihat, eh, kau lihat calon Nasdem ini ganteng enggak? Kalau belum apa-apa dia bilang kurang cocok, ya, sudah apa boleh buat. Kalau dia bilang ganteng, oke. Lalu, dia (Anies) punya visi dan kapabilitas enggak untuk memimpin bangsa ini? Kalau jawabannya, sepakat dengan Nasdem, oke, sudah dua poin. Tanya lagi, kira-kira kamu yakin enggak sama Anies Baswedan? Kalau yakin, ya, sudah kita atur baik-baik. Kita atur hari baik,"" tuturnya."	positive
Cara pandang pemilih mula terhadap sosok Anies tampaknya agak berbeda dengan kalangan yang tergolong berpengalaman dalam mengikuti pemilu. Bagi kalangan ini, alasan terbesar memilih Anies adalah sisi kinerja, yaitu pengalaman dan prestasi yang ditorehkan semasa kepemimpinannya.	positive
Menanggapi hal tersebut, Anies menyebut bahwa pasangan pemimpin itu idealnya bisa memenuhi tiga hal. Pertama, soal elektabilitas. Pasangan harus bisa menarik simpati masyarakat. Kedua, soal stabilitas. Pasangan pemimpin harus bisa menjaga koalisi partai politik (parpol) pendukungnya. Ini penting karena akan membuat situasi dan kondisi pemerintahan menjadi stabil. Ketiga, diperlukan aspek menjalankan pemerintahan yang efektif dengan visi dan misi yang sama.	positive
Anies Baswedan,  misalnya, seusai melaksanakan shalat Idul Fitri di Jakarta International Stadium berkeliling menyapa warga tetangga kediaman untuk saling mengucapkan selamat dan bermaafan.	positive
Pada 7 Oktober 2022, Anies sempat membagikan beberapa foto di laman media sosialnya ketika bersilaturahmi ke Keuskupan Agung Jakarta. Dalam keterangan foto yang diedarkannya itu, Anies bersyukur bisa bekerja sama dengan KAJ. Dan, mengklaim membahas rasa keadilan, kekeluargaan, kebersamaan, dan kesatuan warga Kota Jakarta	positive
"Kemajuan revitalisasi yang masih dilanjutkan di bawah kepemimpinan Gubernur Anies Baswedan berbuah manis. Jumlah wisatawan Kota Tua terus meningkat. Masyarakat yang mengais rezeki di kawasan itu juga mendapatkan berkah dari pembenahan kawasan yang disebut ""Oud Batavia"" itu."	positive
Edisi mendatang: AHY Berpasangan dengan Anies, Siapa Berminat?	neutral
Menanggapi hal itu, Anies menyebut bahwa pasangan pemimpin itu idealnya bisa memenuhi tiga hal. Pertama, soal elektabilitas. Pasangan harus bisa menarik simpati masyarakat. Kedua, soal stabilitas. Pasangan pemimpin harus bisa menjaga koalisi partai politik (parpol) pendukungnya untuk stabilitas pemerintahan. Yang terakhir, pasangan pemimpin harus bisa menjalankan pemerintahan yang efektif dengan visi dan misi yang sama.	positive
"""Semua berkumpul di sini mengirimkan pesan kepada Indonesia, bahwa perubahan akan bergerak dan Medan akan memulainya,"" kata Anies Baswedan, bakal calon presiden dari Partai Nasdem, di Lapangan Istana Maimum, Medan."	positive
Isu kemudian juga merembet pada warganet yang membanding-bandingkan spanduk mudik gratis dimana foto Ganjar dan Erick terpasang, sedangkan foto Anies tidak terpasang di spanduk mudik gratis tersebut.	neutral
"Ditemui di sela-sela acara peluncuran program ""Nasdem Memanggil"", Senin (17/10/2022) malam, di Jakarta, Anies mengatakan, proses menuju Pilpres 2024 masih panjang. Selain itu, menentukan partai-partai mana saja untuk berkoalisi masih berjalan."	neutral
Hubungan keduanya kembali dipertemukan saat kontestasi Pemilihan Gubernur DKI Jakarta pada 2017. Kala itu, berpasangan dengan mantan Waki Kota Jakarta Pusat Syviana Murni, langkah Agus terhenti di Pilgub DKI putaran pertama. Adapun terus melaju dan  Anies berhasil memenangi kontestasi di putaran kedua dengan mengalahkan Basuki Tjahaja Purnama-Djarot Saiful Hidayat.	positive
Pertemuan tiga pihak tersebut juga dihadiri oleh Sudirman Said sebagai pihak yang mewakili mantan Gubernur DKI Jakarta Anies Rasyid Baswedan. Pada 3 Oktober lalu, Anies telah dideklarasikan menjadi bakal capres 2024 dari Partai Nasdem.	neutral
Mengkristal ke Anies	neutral
Nama Ganjar Pranowo belakangan menduduki posisi teratas elektabilitas dari hasil sejumlah lembaga survei. Berdasarkan hasil survei Indikator Politik Indonesia yang digelar akhir September 2022, misalnya, kader PDI-P itu berada di peringkat pertama dengan elektabilitas mencapai 29 persen apabila maju sebagai calon presiden (capres) 2024. Dalam survei tersebut, Ketua Umum Partai Gerindra Prabowo Subianto berada di posisi kedua dengan raihan 19,6 persen, dan mantan Gubernur DKI Jakarta Anies Baswedan 17,4 persen.	neutral
"""Berkesempatan untuk bisa mendengar lebih dalam kisah Gereja Katedral dan perjalanan sejarah umat Katolik di Indonesia. Sekaligus ngobrol agak panjang dengan Kardinal Ignatius Suharyo dan teman-teman KAJ. Kami bersyukur bisa bekerja sama dengan Ibu/Bapak dalam menghadirkan rasa keadilan, kekeluargaan, kebersamaan, dan kesatuan warga kota Jakarta,"" klaim  Anies di Instagramnya itu."	positive
Keduanya ialah munculnya poros baru pencapresan dan munculnya sosok kandidat capres yang hendak diangkat koalisi ini. Topik pertama tentang poros baru pencapresan diangkat oleh akun Youtube Tribunnews yang memiliki 7,28 juta akun pengikut. Video yang diunggah pada 20 Mei 2022 tersebut menampilkan simulasi Pilpres 2024 dari Voxpol yang memperkirakan ada tiga pasangan calon presiden. Tiga calon itu adalah Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan.	neutral
Dilihat dari linimasa percakapan terkait Anies, terlihat volumenya konsisten dari hari ke hari. Hal itu dapat mengindikasikan setidaknya dua hal. Pertama, warganet dan media daring selalu mengunggah konten-konten terkait Anies secara berkala sehingga menjaga intensitas percakapan. Kedua, baik kubu pro, kontra, maupun netral terhadap sosok Anies, ketiganya membuat ekosistem percakapan di media sosial terlihat terbentuk secara natural.	positive
Menurut dia, hubungan persahabatan antara dirinya dengan Anies sudah terbangun cukup lama, bahkan saat keduanya belum menjadi politikus. Saat Agus masih aktif sebagai perwira TNI, sedangkan Anies menjadi intelektual akademisi, keduanya cukup sering berdiskusi tentang berbagai hal, isu-isu kebangsaan. Anies bahkan pernah menjadi salah satu peserta Konvensi Calon Presiden Demokrat untuk Pilpres 2014.	positive
Hasilnya, Ganjar Pranowo dipilih 25,9 persen responden, disusul Prabowo Subianto (19,2), Anies Baswedan (18,1), Ridwan Kamil (16,2), dan Sandiaga Uno (4,3).	neutral
Pada pilihan terhadap daftar 25 nama sosok yang diajukan, Prabowo 24,9 persen dan Ganjar 25,2 persen. Pada 10 nama, Prabowo 25,2 persen dan Ganjar 26,6 persen. Pada lima nama, Prabowo 28,1 persen dan Ganjar 30,2 persen. Pada tiga nama, Prabowo 32,8 persen dan Ganjar 33,6 persen. Sementara itu, posisi Anies tetap di urutan ketiga, baik dalam skema 25, 10, 5, maupun 3 nama.	positive
Pilihan pada Anies mengejutkan karena dari tiga figur yang direkomendasikan menjadi bakal calon presiden (capres) Nasdem oleh Rapat Kerja Nasional (Rakernas) Nasdem, Juni 2022, elektabilitas Anies bukanlah yang tertinggi. Masih ada Gubernur Jawa Tengah Ganjar Pranowo yang elektabilitasnya berbasiskan hasil survei sejumlah lembaga jauh lebih tinggi daripada Anies.	neutral
Dalam periode ini nanti, giliran Gubernur DKI Jakarta Anies Baswedan yang akan menggenapkan lima tahun masa baktinya. Menariknya, jauh hari mulai saat ini, kabar mengenai siapa sosok penjabat pemimpin ibu kota itu sudah mulai santer diperbincangkan.	positive
PKS, Nasdem, dan Demokrat saat ini masih berembuk untuk membentuk koalisi. Adapun Partai Nasdem sebelumnya pada 3 Oktober 2022 resmi mengusung Anies Baswedan sebagai bakal calon presiden (capres) pada Pemilihan Presiden (Pilpres) 2024.	positive
Nama Anies merupakan satu di antara tiga opsi bakal capres yang diputuskan Rapat Kerja Nasional Nasdem pada Juni lalu. Dua nama lainnya ialah Panglima TNI Jenderal Andika Perkasa dan Gubernur Jateng Ganjar Pranowo. Partai kemudian menyerahkan kepada Surya Paloh untuk memutuskan.	neutral
Anies juga menyebut bahwa karena itulah sukarelawan yang berkumpul adalah pribadi-pribadi yang melihat adanya momentum perubahan. Momentum perubahan itu akan datang sebagaimana dia bertugas di Jakarta selama lima tahun. Setelah lima tahun selesai, muncul gerakan pilkada berikutnya, sama dengan periode kepemimpinan presiden lima tahun akan terjadi pemilihan presiden. Itu artinya, kesempatan untuk meneruskan dan kesempatan untuk melakukan perubahan dan perbaikan.	positive
Anies pun mengaku belum menentukan sosok bakal cawapres yang akan mendampinginnya tersebut. Sebab, sampai saat ini, dirinya masih fokus mengurus Jakarta sebagai Gubernur DKI sampai masa jabatannya berakhir pada 16 Oktober 2022.	positive
Adapun Demokrat justru melemparkan sinyal koalisi untuk mengusung Anies dan Agus. Hal ini disampaikan Kepala Badan Komunikasi Strategis DPP Partai Demokrat Herzaky Mahendra Putra setelah melihat pertemuan antara Anies, Agus, Wakil Presiden ke-10 dan ke-12 RI Jusuf Kalla, Surya Paloh, dan Ahmad Syaikhu.	neutral
"Anies sendiri memberikan sejumlah kriteria untuk bakal cawapresnya. Misalnya, sosok tersebut mampu membantu pemenangan, yang mampu menjaga stabilitas koalisi, serta bisa bekerja sama untuk memimpin negeri. ""Artinya, dengan demikian, yang dibutuhkan adalah figur alternatif yang ada di luar dari ketiga partai ini, kan,"" katanya."	neutral
Pertemuan Prabowo dan Muhaimin berlangsung sehari setelah Rakernas Partai Nasdem merekomendasikan Gubernur DKI Jakarta Anies Baswedan, Panglima TNI Jenderal Andika Perkasa, dan Gubernur Jawa Tengah Ganjar Pranowo untuk dipilih menjadi bakal calon presiden dari Nasdem pada Pemilihan Presiden 2024.	positive
Elektabilitas Anies ada di level 13,3 persen atau naik 3,4 persen dari periode survei sebelumnya. Mantan Gubernur DKI Jakarta ini mampu kembali menarik perhatian khalayak muda.	positive
"""Pernyataan Anies akan mendorong Nasdem, Demokrat, dan PKS untuk membicarakan ulang skema koalisi dan mungkin juga bisa mendorong percepatan deklarasi koalisi dan pencapresan. Itu juga bisa memengaruhi mereka untuk membicarakan lagi formasi capres dan cawapres karena dari sisi capres sepertinya sudah sangat mengerucut,"" kata Arya saat dihubungi dari Jakarta, Jumat (16/9/2022)."	positive
Kedekatan keduanya dimulai sejak Anies tidak lagi menjabat sebagai menteri setelah perombakan kabinet 2016. Relasi ini berlanjut hingga mengantar Anies bersama dengan Sandiaga Uno ke Pilkada DKI Jakarta 2017 dengan dukungan dari PKS dan Gerindra.	positive
Menurut Yunarto, hasil Rakernas Nasdem akan ditunggu oleh parpol-parpol lain. Meski tiga nama yang mengerucut kemungkinan besar sudah bisa ditebak, parpol menunggu kepastian apakah Nasdem akan mendukung Anies. Dukungan terhadap Anies penting dalam melihat dinamika politik ke depan karena dianggap bisa menjadi penentu terbentuknya poros politik baru pada Pilpres 2024.	positive
Dihubungi terpisah, pengamat politik dari Voxpol Center, Pangi Syarwi Chaniago, menambahkan, keputusan Megawati juga bisa mengubah peta politik yang saat ini terbagi menjadi empat poros. Adapun poros tersebut, yakni poros Nasdem, Demokrat, dan PKS yang mengusung Anies. Ada pula poros Gerindra dan PKB yang mengusung Prabowo. Sementara itu, poros Golkar, PPP, dan PAN di KIB serta poros PDI-P yang sama-sama belum menentukan bakal capres.	neutral
