Dihubungi terpisah, pengamat politik dari Voxpol Center, Pangi Syarwi Chaniago, menambahkan, keputusan Megawati juga bisa mengubah peta politik yang saat ini terbagi menjadi empat poros. Adapun poros tersebut, yakni poros Nasdem, Demokrat, dan PKS yang mengusung Anies. Ada pula poros Gerindra dan PKB yang mengusung Prabowo. Sementara itu, poros Golkar, PPP, dan PAN di KIB serta poros PDI-P yang sama-sama belum menentukan bakal capres.	neutral
Dari kalangan menteri, sosok yang sering terujuk antara lain Sandiaga Uno, Menteri Pariwisata dan Ekonomi Kreatif yang juga sebelumnya pasangan wakil presiden Prabowo dalam Pemilu 2019. Terdapat juga Tri Rismaharini yang kini menjabat Menteri Sosial dan Erick Thohir sebagai Menteri BUMN. Dari ketiga tokoh, menariknya, relasi Prabowo dan Sandiaga sebagai pasangan politik masih banyak dirujuk. Dalam survei Litbang Kompas, Juni 2022, misalnya, sebesar 52,7 persen responden merasa tertarik dengan pasangan ini.	neutral
Menhan Prabowo dalam jumpa pers tentang penyelenggaraan Indo Defence  2022, Kamis (27/10/2022), mengungkapkan, kehadiran berbagai industri mancanegara membuka peluang untuk melihat teknologi apa saja yang tersedia dan bisa diperoleh. Peluang ini penting karena industri pertahanan Indonesia juga perlu bekerja sama dengan negara-negara lain agar bisa terus berkembang.	neutral
Gerindra Bergantung pada Ketokohan Prabowo.	positive
"Kepala Departemen Politik dan Perubahan Sosial Centre for Strategic and International Studies (CSIS) Arya Fernandes mengatakan, kerja sama dengan PKB memang dapat memberikan keuntungan untuk memperluas basis pemilih Prabowo. Setelah mengalami kekalahan di Pilpres 2014 dan Pilpres 2019, Gerindra dan Prabowo harus mencari alternatif basis pemilih. ""PKB memiliki basis massa pemilih yang berbeda dibandingkan basis massa Gerindra dalam dua pemilu sebelumnya. IItu bisa membantu Gerindra,"" ujar Arya."	positive
Namun, generasi milenial muda memilih peringkat berbeda, yakni Ganjar Pranowo (1), Prabowo (2), dan Anies Baswedan (3), di mana komposisi tersebut justru mirip dengan pilihan generasi baby boomer/tua.	neutral
Fenomena ini bisa ditelusuri dari sejumlah aspek baik dari sisi pemilih maupun dari sosok kandidat capres. Pertama-tama ialah pemilih loyal yang terbentuk dari pemilu sebelumnya. Dari perspektif pemilih loyal ini, Prabowo memiliki elektabilitas yang paling stabil karena mempunyai kapital sosial yang dibawa sejak pemilu 2009 lalu. Pemilih Prabowo sudah paham betul karakter dan kepribadian sosok ini yang terungkap dari cara dalam berdebat dan kini menyandang jabatan menteri pertahanan.	positive
"""Punya mobil bagus, enggak punya asuransi sama seperti negara kaya tanpa pertahanan yang kuat. Bukan kita berharap ada kecelakaan, tetapi manusia penuh dengan hal-hal yang tidak kita duga. Perang selalu terjadi karena sifat manusia itu memaksakan kehendak,"" kata Prabowo."	neutral
"""Untuk meningkatkan kepercayaan, mengurangi rasa takut, dan kesalahpahaman antara Indonesia dan kedua pihak yang berseteru itu. Pertemuan Menhan Prabowo dengan Menhan Austin dapat dilihat dalam kerangka ini,"" ucap Khairul."	positive
Lumayan lama, tetapi banyak hal lain yang dibahas. Kami bicara mulai dari persiapan verifikasi parpol. Kemudian soal keharusan (Prabowo) menjawab karena daerah-daerah sudah tanya. Ini situasi politik eskalasinya cepat, ya kita harus cepat-cepat. Ya itu tadi, ikhtiar. Kalau ikhtiar ya sudah, kami siapkan. Kemudian malah banyak bicara tentang persiapan rapimnas.	neutral
Hasto mengungkapkan, dalam pertemuan dengan Airlangga, Puan akan membahas tentang situasi ekonomi terkini mengingat posisi Airlangga sebagai Menteri Koordinator Bidang Perekonomian. Sama halnya dalam pertemuan dengan Prabowo, Puan juga akan membicarakan isu pertahanan dan geopolitik saat menemui Menteri Pertahanan itu di Hambalang, Jawa Barat.	neutral
Dari hasil survei elektabilitas figur potensial capres oleh sejumlah lembaga dalam sepekan terakhir, elektabilitas Prabowo selalu berada di posisi tiga besar.	positive
Menhan Prabowo Subianto menyampaikan PT Asabri harus dikelola sebaik-baiknya agar tidak merugikan pensiunan TNI, Polri, dan ASN. Untuk itu, Menteri BUMN Erick Thohir berjanji akan melakukan kontrol terhadap direksi.	neutral
"""Sekarang PT DI sudah kerja sama dengan Boeing untuk jadi design center. Nanti insinyur-insinyur kita akan diberi pekerjaan untuk ikut di garis produksi untuk Boeing. Airbus juga demikian. Ini kita harapkan sebagai boost untuk kemampuan teknologi,"" kata Prabowo."	neutral
Begitu pula dari sisi afiliasi keagamaan, di luar Nahdlatul Ulama, seperti Muhammadiyah dan aliran Islam lainnya lebih banyak menjadi bagian dari pendukung Prabowo. Sementara, konsentrasi pemilih beragama non Islam, seperti Kristen, Katolik, Hindu, Buddha, dan Khonghucu tertuju pada Jokowi.	neutral
Gerindra kembali menegaskan soliditas untuk mengusung Prabowo Subianto sebagai capres di Pilpres 2024 meski salah satu kader Gerindra, Sandiaga Uno, telah menyatakan kesiapan maju di Pilpres 2024.	positive
Namun uniknya, pada sisi lain, penyusutan yang terjadi justru semakin membentuk konfigurasi dukungan Prabowo yang lebih merepresentasikan kekuatan sosio demografis masyarakat di negeri ini. Artinya, jika sebelumnya basis dukungan terhadap Prabowo bersifat tersegmentasi pada kalangan tertentu, kini menjadi cenderung lebih cair.	positive
Hal tersebut menuai simpati publik hingga berbuah elektabilitas. Hasil survei Kompas periode Oktober 2022 menunjukkan lonjakan elektabilitas Kamil, menjadi 8,5 persen dari 3,4 persen hasil survei Juni lalu. Ia pun menempati peringkat ke-4 elektabilitas tertinggi di bawah Gubernur Jawa Tengah Ganjar Pranowo (23,2 persen), Ketua Umum Gerindra yang juga bakal capres Gerindra Prabowo Subianto (17,6 persen), dan bakal capres Nasdem, Anies Baswedan (16,5 persen).	neutral
Kongres XVI Fatayat NU diselenggarakan 14-17 Juli 2022. Dalam pembukaan kongres, bukan hanya Wakil Presiden Ma�ruf Amin yang memberikan sambutan secara daring, tetapi juga hadir Menteri Pertahanan Prabowo Subianto.	neutral
Mereka yang pada pemilu lalu memilih Prabowo-Sandiaga saat ini sebesar 31,6 persen memilih Anies dan 30,3 persen memilih Prabowo. Sementara itu, suara dari pendukung Joko Widodo-Ma�ruf Amin cukup solid menopang suara Ganjar.	neutral
Keputusan Prabowo menjalin koalisi pemerintahan dengan Presiden Joko Widodo menjadi ujian bagi loyalitas kelompok demikian. Becermin pada perbandingan hasil survei, adanya perubahan latar belakang identitas sosial pendukung Prabowo selepas Pemilu 2019 mengindikasikan beralihnya loyalitas kalangan demikian. Jika sebelumnya pendukung Prabowo terkonsentrasi pada identitas sosial dan wilayah tertentu, kini mulai mencair.	neutral
Dalam posisi tersebut, sejatinya Prabowo tengah menjaga segenap kekuatan modal diri yang pernah ia rintis, dan selanjutnya mengubahnya menjadi modal politik yang lebih besar lagi dalam ajang pemilu mendatang.	positive
"Padahal, di akun medsos lainnya, seperti Facebook dan Instagram, akun resmi milik Prabowo terlihat lebih ""terpelihara"". Kedua akun di dua platform medsos itu terakhir kali mengunggah konten terkait Rapimnas Gerindra 2022 dan mendapat reaksi (like, comment, share) yang melimpah dari para pendukungnya. Tentu di kedua akun tersebut sepak terjang Prabowo, baik sebagai Menhan maupun Ketum Gerindra, lebih banyak diunggah dibandingkan dengan di Twitter atau platform medsos lainnya."	positive
Dalam kunjungan kerja tersebut, Presiden Jokowi mengajak Menteri Pertahanan Prabowo Subianto melihat salah satu titik terluar NKRI, yakni Pulau Leti. Pulau Leti berbatasan laut dengan negara Timor Leste dan terlihat dari seberang Pantai Tiakur, tempat Presiden dan rombongan memberikan keterangan pers.	neutral
Ini merupakan pertama kalinya Andika dan Dudung terlihat hadir bersama setelah sebelumnya beredar kabar ketidakharmonisan di antara keduanya. Bahkan, seusai rapat yang berlangsung tertutup selama lebih dari tiga jam itu, Andika, Dudung, bersama Prabowo sempat terlihat melakukan salam komando.Ditemui seusai rapat, Ketua Komisi I DPR Meutya Hafid mengatakan, rapat fokus membahas tentang anggaran pertahanan yang akan diajukan dalam persetujuan Rencana Kerja dan Anggaran Kementerian/Lembaga (RKAKL) Tahun 2023. Dari total pengajuan yang telah dibahas pada beberapa rapat sebelumnya, Komisi I akhirnya menyetujui anggaran pertahanan  2023 sebesar Rp 134 triliun. Persetujuan itu akan dilaporkan ke Badan Anggaran (Banggar) DPR. Nantinya, Banggar akan membahasnya kembali dengan Kementerian Keuangan.   Anggaran yang diajukan Kemenhan untuk 2023 sebesar Rp 319 triliun  atau naik dua kali lipat dibandingkan 2022. Adapun pada 2022, anggaran pertahanan mencapai Rp 133,9 triliun (Kompas, 7/6/2022).	neutral
Menyadari ruang gerak yang semakin terbatas dalam berkiprah di Partai Golkar, tepatnya pada 6 Februari 2008, Prabowo mendirikan Partai Gerindra. Partai dengan visi politik kebangsaan serta fokus pada kedaulatan dan ekonomi kerakyatan itu menjadi kendaraan politik yang terbukti mampu melipatgandakan dukungan kepada sosoknya.	positive
Dalam pertemuan di Monas, Puan dan Airlangga juga membahas visi dan misi bangsa ke depan. Sebelum bertemu dengan Airlangga, secara terpisah, dalam rangkaian safari politiknya, Puan sudah bertemu dengan Ketua Umum Partai Kebangkitan Bangsa Muhaimin Iskandar, Ketua Umum Partai Gerindra Prabowo Subianto, dan Ketua Umum Partai Nasdem Surya Paloh.	neutral
Pengamat: Koalisi Gerindra-PKB Bisa Perluas Basis Pemilih Prabowo.	positive
"""Pada prinsipnya, Pak Prabowo hanya ingin urun pikir (berbagi pikiran),"" ujar Sekretaris Jenderal Partai Gerindra Ahmad Muzani saat ditemui di sela-sela kunjungan Prabowo ke Pondok Pesantren Asrama Perguruan Islam (API), di Kabupaten Magelang, Jawa Tengah, Sabtu (5/11/2022) malam. Setelah berkunjung ke Pondok Pesantren API, Prabowo berencana bertemu dengan KH Mustofa Bisri pada Minggu (6/11/2022)."	positive
Menurut rencana, Musra digelar di 34 provinsi di Indonesia. Namun, hingga saat ini, baru lima kali Musra yang berhasil digelar, yakni di Bandung, Pekanbaru, Palembang, Batam, dan Padang. Sejumlah nama yang terjaring sebagai bakal capres di antaranya Jokowi, Sandiaga Uno, Prabowo Subianto, dan Ganjar Pranowo.	neutral
Lebih lanjut, Prabowo menyampaikan, PT Asabri dibangun untuk menjamin masa depan para prajurit TNI, anggota Polri, dan aparatur sipil negara yang mengabdi dengan mempertaruhkan nyawa kepada bangsa dan negara.	neutral
"Gerindra bersyukur karena Presiden Jokowi memberikan sinyal dukungan terhadap Prabowo dalam Pilpres 2024.  Presiden Jokowi saat memberikan sambutan dalam perayaan HUT Ke-8 Partai Perindo, Senin malam, menyampaikan rekam jejaknya yang dua kali memenangi pemilihan wali kota di Solo, sekali di pemilihan gubernur DKI Jakarta, lalu dua kali pemilihan presiden. Sembari bercanda, Presiden menyampaikan permintaan maaf kepada Prabowo yang hadir pula pada kesempatan itu. ""Kelihatannya setelah ini jatahnya Pak Prabowo,"" kata Jokowi."	positive
Mengusung Prabowo	positive
"Dalam wawancara media di Bangkok, Thailand, Prabowo mengisahkan perjalanan hidupnya. ""Setelah mundur dari lingkungan TNI, ada dua yang memang bisa saya lakukan, yaitu terjun ke politik dan bisnis. Setelah melalui berbagai pertimbangan saya memutuskan untuk berkonsentrasi ke bisnis. Saya percaya bisa memberikan sesuatu untuk Indonesia melalui kesibukan bisnis. Pengalaman saya di lingkungan TNI merupakan modal yang baik, yakni menggabungkan disiplin dan semangat pantang menyerang dalam menggeluti bisnis"" (Kompas, 15/10/1999)."	positive
Ikhtiar Keempat Prabowo Subianto.	positive
Dilihat dari linimasa medsos, volume percakapan terkait Prabowo Subianto sebenarnya cenderung konsisten. Hanya saja, pada Sabtu, 13 Agustus 2022 pukul 17.00-18.00 WIB, tingkat percakapan naik secara eksponensial karena didorong pemberitaan seputar pencalonan kembali Prabowo dalam Pilpres 2024. Namun, pada Sabtu pukul 19.00-20.00, jumlah percakapan turun drastis.	negative
Prabowo mengapresiasi hasil Musra tersebut. Menurut dia, hasil Musra merupakan proses demokrasi yang patut dihargai.	positive
Prabowo masih mendulang tingkat keterpilihan tak kurang dari seperempat bagian, sama halnya dengan capaian di periode survei Januari 2022 yang melejit hingga 26 persen.	positive
Prabowo melanjutkan, sejak dideklarasikan pada Agustus lalu, kedua partai telah sepakat untuk membentuk kerja sama politik, serta bahu-membahu membangun masa depan Indonesia. Gerindra pun sejak lama ingin bekerja sama dengan PKB. Namun, kehendak itu baru bisa terwujud jelang Pemilu 2024.	positive
"Angka dalam pemilu sangat menentukan. Dalam Pilpres 2024, enam partai di DPR diperkirakan akan ""berkoalisi"", mengusung dua calon presiden: Ganjar Pranowo dan Prabowo Subianto. Tiga partai lain mengusung Anies Baswedan."	neutral
"Ketua Harian DPP Gerindra Sufmi Dasco Ahmad membenarkan, jika tak ada halangan, pertemuan antara Puan dan Prabowo akan dilangsungkan dalam waktu dekat ini. ""Mengenai kapan, kami akan update waktunya lagi,"" katanya."	neutral
Meski demikian, dalam kontes Pilpres 2024, Adi melihat kans kemenangan Prabowo tak sekuat pemilu sebelumnya, apalagi jika nantinya dia harus berhadapan dengan sosok seperti Ganjar atau Anies. Dalam survei sejumlah lembaga, tingkat elektabilitas Prabowo, Ganjar, dan Anies memang konsisten ada di papan atas sebagai tiga besar. Namun, dari tiga nama itu, hanya elektabilitas Prabowo yang tidak menunjukkan tren kenaikan.	negative
Dalam siaran pers tertulis Kementerian Koordinator Bidang Perekonomian, Senin (19/9), pertemuan Airlangga dan Prabowo berlangsung di ruang kerja Airlangga. Pembahasan mengangkat seputar isu-isu global serta dinamika permasalahan nasional, terutama yang berkaitan dengan kemandirian ekonomi, ketahanan nasional, keamanan, dan perkembangan geopolitik dunia.	neutral
Ada kompetisi politik yang ketat dengan munculnya sejumlah tokoh potensial yang saat ini elektabilitasnya bersaing dengan Prabowo, yakni Gubernur Jawa Tengah Ganjar Pranowo dan Gubernur DKI Jakarta Anies Baswedan. Oleh karena itu, Prabowo perlu mencari inovasi politik sejak jauh-jauh hari.	neutral
Di Jawa Barat, kini perolehan Prabowo seimbang dengan Ridwan, yaitu 19,7 persen untuk Prabowo berbanding 20,6 persen untuk Ridwan. Tiga bulan lalu, di wilayah ini perolehan Prabowo masih 31,6 persen dan Ridwan 13 persen. Secara umum, suara untuk Ridwan di Pulau Jawa naik 6 persen, dari 4,6 persen menjadi 10,6 persen. Kenaikan suara yang cukup signifikan juga terjadi di gugus Pulau Sumatera, Sulawesi, dan Maluku dan Papua.	neutral
Pendiri dan Direktur Eksekutif Poltracking Indonesia Hanta Yuda, saat dihubungi di Jakarta, Rabu (26/10/2022), mengungkapkan, peta politik saat ini masih sangat dinamis. Kendati Ganjar, Prabowo, dan Anies selalu berada di papan atas tokoh dengan elektabilitas tinggi, ketiganya masih sangat kompetitif. Oleh karena itu, siapa yang bakal unggul dalam Pilpres 2024 nanti juga belum bisa diprediksi.	neutral
Ketua Umum Partai Gerindra yang juga Menteri Pertahanan, Prabowo Subianto, pun menyambut baik pidato kenegaraan Presiden Jokowi. Di tengah kondisi dunia yang tak menentu, semua pihak harus rukun dan menciptakan suasana yang sejuk agar bisa bekerja sama dalam menghadapi segala tantangan bangsa.	positive
Inilah kalkulasi politik paling problematik bagi Prabowo. Kesediaannya untuk bermitra dan mengakhiri persaingan politik dengan Jokowi pasca Pemilu 2019 lalu memang terbilang langkah strategis. Setidaknya, dengan strategi tersebut, panggung politik Prabowo tetap terjaga. Ia tetap menjadi pusat perhatian publik.	positive
Hanya saja, relasi politik Jokowi dan Demokrat tidak berjodoh. Setelah sempat terkesan merapat, belakangan Demokrat memilih berpaling. Demokrat cenderung lebih menginginkan membangun koalisi ketiga, di luar kekuatan koalisi Jokowi dan koalisi pendukung Prabowo Subianto.	neutral
Berpasangan dengan masing-masing gubernur, berbagai keuntungan bakal diperoleh Prabowo. Bersama Anies Baswedan, misalnya, tambahan dukungan potensial diraih dari besaran elektabilitas dari gubernur DKI tersebut. Begitu juga dengan Ridwan Kamil. Hanya saja, berpasangan dengan kedua tokoh tersebut cenderung lebih pada penguatan wilayah pemilih yang relatif dikuasai Prabowo ketimbang memperlebar wilayah penguasaan, khususnya di Jawa Tengah dan Jawa Timur.	neutral
Kenaikan suara Ganjar terutama didongkrak oleh pemilih perkotaan. Pun demikian dengan Anies, sementara pemilih perdesaan juga sedikit naik. Adapun Prabowo kehilangan suara cukup signifikan di perkotaan dan perdesaan. Ridwan Kamil cukup menyedot pemilih dari perdesaan meski masih di bawah Ganjar, Prabowo, dan Anies.	negative
Pada survei periode Januari dan Juni 2022, setidaknya 62 persen suara gen Z terdistribusi ke Ganjar, Prabowo, dan Anies. Angka tersebut kini turun menjadi 58 persen dan mengalir pada sosok-sosok lainnya. Hal ini dapat diartikan bahwa responden muda mulai melihat sosok lainnya yang juga memiliki kualitas layak menjadi calon presiden.	negative
"""Jadi, dari kalkulasi-kalkulasi itu, ya, sangat memungkinkan bahwa nanti itu untuk capresnya adalah Pak Prabowo dan cawapresnya adalah Cak Imin,"" kata Ujang."	neutral
"Memasuki tahun depan, Prabowo mengajak masyarakat untuk waspada terutama terkait krisis pangan dan perubahan iklim. Kita cari sumber-sumber air, di mana-mana dan juga teknologi air kita sudah perintahkan kalangan Universitas Pertahanan untuk membuat kelompok-kelompok kerja untuk mencari sumber-sumber air,"" ujar Prabowo."	neutral
Kendati demikian, elektabilitas Anies dan Prabowo di kalangan anak muda masih rendah dibandingkan generasi lainnya. Secara umum, elektabilitas Anies mencapai 16,5 persen. Berangkat dari hasil secara umum, maka elektabilitas Anies berselisih semakin tipis dengan Prabowo yang berada di angka 17,6 persen.	negative
Dihubungi terpisah, Wakil Ketua Umum PKB Jazilul Fawaid mengatakan belum mengetahui safari politik yang akan dilakukan PDI-P membawa misi terkait Pilpres 2024 atau agenda lain. Jika terkait dengan pilpres, sesuai piagam deklarasi koalisi Gerindra-PKB, terbuka peluang bagi PDI-P untuk bergabung. Namun, keputusan akhir akan ditentukan oleh Prabowo dan Muhaimin.	neutral
"""Kami merasa bahwa nama Prabowo Subianto adalah orang yang paling tepat untuk mengisi kursi kepresidenan. Karena itu, pencalonan Pak Prabowo untuk maju di 2024 adalah cara yang tepat untuk menjawab tantangan krisis bagi bangsa Indonesia pada tahun-tahun mendatang,"" ucapnya saat konsolidasi dan temu kader Gerindra, di Tasikmalaya, Jawa Barat, Minggu (23/10/2022). Kegiatan ini dihadiri ratusan pengurus tingkat kecamatan di wilayah kota dan kabupaten Tasikmalaya."	positive
Dalam kesempatan itu, Prabowo menyatakan, Kemenhan akan membeli N219 sebanyak 10 unit. Kesepuluh pesawat itu menurut rencana akan digunakan untuk mendukung konektivitas dengan daerah terdepan, terpencil, dan tertinggal.	positive
Bersandar pada loyalitas pendukungnya selama ini tidak menjadi jaminan bagi Prabowo memenangkan Pemilu 2024 mendatang. Sekalipun memiliki barisan strong voter yang kokoh dalam dua pemilu lalu, namun masih belum sepenuhnya teryakinkan, apakah seluruh dari 89,5 persen pemilih Prabowo yang tergolong loyal itu akan memilihnya kembali pada pemilu mendatang.	neutral
Partai Gerindra mengakui ada desakan agar Wakil Ketua Dewan Pembina Gerindra Sandiaga Uno mundur dari partai. Ini menyusul pernyataan Sandiaga yang menyatakan siap maju sebagai calon presiden di Pemilihan Presiden 2024. Gerindra kembali menegaskan bahwa partai sampai saat ini masih solid mendukung calon presiden tunggal, Ketua Dewan Pembina sekaligus Ketua Umum Gerindra Prabowo Subianto.	positive
Partai Gerindra tidak mempermasalahkan intensi Wakil Ketua Dewan Pembina Partai Gerindra Sandiaga Salahuddin Uno berkontestasi pada Pemilihan Presiden 2024. Hal itu tidak akan mengubah keputusan partai yang telah mendeklarasikan Ketua Umum sekaligus Ketua Dewan Pembina Partai Gerindra Prabowo Subianto sebagai calon presiden.	positive
Ketika Prabowo tersingkirkan dalam panggung kepemimpinan militer, tidak lantas memadamkan kekuatan modal yang ia kuasai. Tatkala beralih menjadi pengusaha, misalnya, justru di saat itu pula upaya pengakumulasian kekuatan modal ekonominya berlangsung.	positive
Koalisi Indonesia Bersatu, yakni PAN, Golkar, dan PPP, menjaring capres-cawapres berdasar platform PATEN. Partai Demokrat, Nasdem, dan PKS masih terus menuntaskan pembahasan platform, desain pemerintahan, strategi pemenangan, dan capres-cawapres.Partai Gerindra bersyukur atas pernyataan Presiden Jokowi yang dianggap sebagai sinyal dukungan kepada Prabowo.	positive
Direktur The Political Literacy Institute Gun Gun Heryanto, saat dimintai tanggapan soal keputusan Gerindra mengusung Prabowo,  menengarai, keputusan Gerindra tak hanya terkait agenda Pemilu Presiden (Pilpres) 2024, tetapi juga efek ekor jas yang dapat diraih Gerindra dalam Pemilu Legislatif 2024.	neutral
Namun, mungkinkah agenda yang melibatkan jajaran pengurus Gerindra dari seluruh Indonesia itu dirancang sebelum ada kepastian jawaban dari Prabowo? Hal apa yang bisa berperan kuat bagi Prabowo dalam membuat keputusan tentang pencapresannya? Ketua Harian Dewan Pimpinan Pusat (DPP) Partai Gerindra Sufmi Dasco Ahmad dalam wawancara khusus bersama Kompas di Kompleks Parlemen, Jakarta, Jumat (29/7), menjawabnya.	neutral
"Muhaimin, misalnya, mengingat lagi momentum saat Prabowo dan jajaran pengurus Gerindra berkunjung ke kantor DPP PKB sebelum bergabung ke koalisi pemerintahan pada 2019. Saat itu, Prabowo menyatakan, PKB merupakan representasi kekuatan yang sangat dibutuhkan dalam mengatasi permasalahan bangsa. ""Hari ini kami dipertemukan dan pernyataan Pak Prabowo itu saya jawab, Gerindra adalah kekuatan Merah Putih yang layak diharapkan dalam mengatasi permasalahan bangsa,"" katanya."	positive
Namun, tak demikian halnya saat diajukan pertanyaan terbuka kepada para responden terkait dengan tokoh yang layak disandingkan sebagai cawapres bagi tiga capres dengan elektabilitas tertinggi hasil survei Litbang Kompas. Dalam hal ini, survei Litbang Kompas merekam bahwa capres potensial yang menempati peringkat pertama hingga ketiga adalah Ganjar Pranowo, Anies Baswedan, dan Prabowo Subianto.	positive
Akhirnya, momen yang ditunggu pun tiba, yakni tatkala Prabowo Subianto menyatakan akan mencalonkan diri kembali sebagai presiden pada Pemilu 2024.	positive
Bagaimana memastikan agar Prabowo bisa diusung di Pilpres 2024?	positive
"Prabowo lantas menjawab, ""Ya, kita akan ikhtiar."" Sontak jawaban itu membuat Dasco beserta Sekjen Gerindra Ahmad Muzani dan sejumlah pengurus inti Gerindra yang hadir dalam rapat semringah. Kata ""ikhtiar"" menandakan bahwa Prabowo bersedia maju kembali dicalonkan Gerindra sebagai capres untuk Pilpres 2024 atau selaras dengan harapan pengurus dan kader Gerindra."	positive
Ditemui secara terpisah di Kompleks Senayan, Jakarta, Senin ini, Ketua Umum Partai Gerindra Prabowo Subianto mengatakan, apabila Muhaimin ingin menjadi cawapres dari Puan, itu merupakan hak Muhaimin. Namun, ia mengingatkan, PKB sudah berkoalisi dengan Gerindra, maka keputusan akhir pasangan capres-cawapres harus diputuskan bersama dirinya.	neutral
Pada Musra I di Bandung, Ganjar di peringkat ketiga setelah Joko Widodo dan Sandiaga Uno. Begitu pula di Musra III di Pekanbaru, Ganjar menempati peringkat ketiga setelah Sandiaga Uno dan Prabowo Subianto. Selanjutnya di Musra IV di Palembang, Ganjar menempati posisi kedua setelah Prabowo Subianto. Adapun di peringkat ketiga ada nama Sandiaga Uno.	neutral
Loyalitas pendukung Gerindra dan Prabowo Subianto memang menjadi modal utama, tetapi tim pemenangan juga perlu memikirkan para pemilih baru ataupun swing voters. Di atas kertas, kedua kelompok pemilih ini banyak terkumpul di generasi muda yang saat ini melek teknologi. Lihat saja, Citayam Fashion Week tidak akan sepopuler itu jika tidak didukung intensitas percakapan yang tinggi di Twitter dan Tiktok.	neutral
"""Rapimnas ini merupakan forum tertinggi di bawah kongres. Karena itu, setelah mendengar seluruh aspirasi, beliau (Prabowo) akan memberikan jawaban pada sore atau malam nanti,"" kata Muzani di sela-sela rapimnas, Jumat siang."	neutral
"""Prabowo mesti berhitung ulang. Kalau ingin maju di 2024, ia butuh sosok yang bisa meningkatkan elektabilitasnya,"" ujar Adi."	neutral
Data juga menunjukkan penurunan angka ini karena ada kecenderungan pemilih NU yang memilih Prabowo lebih mengalihkan dukungan ke Anies Baswedan. Di kelompok responden NU, elektabilitas Anies pada Oktober ini mencapai 15,1 persen. Angka ini di atas rata-rata tingkat keterpilihan Anies dari tiga survei yang berada di angka 13,2 persen.	negative
